season,team_code,franchise_code,team_name,data_source
2007,PIT,PIT,Pittsburgh Steelers,legacy_yearly
2007,SEA,SEA,Seattle Seahawks,legacy_yearly
2007,SFO,SF,San Francisco 49ers,legacy_yearly
2007,TAM,TB,Tampa Bay Buccaneers,legacy_yearly
2007,TEN,TEN,Tennessee Titans,legacy_yearly
2007,WAS,WAS,Washington Redskins,legacy_yearly
2008,ARI,ARI,Arizona Cardinals,legacy_yearly
2008,ATL,ATL,Atlanta Falcons,legacy_yearly
2008,BAL,BAL,Baltimore Ravens,legacy_yearly
2008,BUF,BUF,Buffalo Bills,legacy_yearly
2008,CAR,CAR,Carolina Panthers,legacy_yearly
2008,CHI,CHI,Chicago Bears,legacy_yearly
2008,CIN,CIN,Cincinnati Bengals,legacy_yearly
2008,CLE,CLE,Cleveland Browns,legacy_yearly
2008,DAL,DAL,Dallas Cowboys,legacy_yearly
2008,DEN,DEN,Denver Broncos,legacy_yearly
2008,DET,DET,Detroit Lions,legacy_yearly
2008,GNB,GB,Green Bay Packers,legacy_yearly
2008,HOU,HOU,Houston Texans,legacy_yearly
2008,IND,IND,Indianapolis Colts,legacy_yearly
2008,JAX,JAX,Jacksonville Jaguars,legacy_yearly
2008,KAN,KC,Kansas City Chiefs,legacy_yearly
2008,SDG,LAC,San Diego Chargers,legacy_yearly
2008,STL,LAR,St. Louis Rams,legacy_yearly
2008,OAK,LV,Oakland Raiders,legacy_yearly
2008,MIA,MIA,Miami Dolphins,legacy_yearly
2008,MIN,MIN,Minnesota Vikings,legacy_yearly
2008,NWE,NE,New England Patriots,legacy_yearly
2008,NOR,NO,New Orleans Saints,legacy_yearly
2008,NYG,NYG,New York Giants,legacy_yearly
2008,NYJ,NYJ,New York Jets,legacy_yearly
2008,PHI,PHI,Philadelphia Eagles,legacy_yearly
2008,PIT,PIT,Pittsburgh Steelers,legacy_yearly
2008,SEA,SEA,Seattle Seahawks,legacy_yearly
2008,SFO,SF,San Francisco 49ers,legacy_yearly
2008,TAM,TB,Tampa Bay Buccaneers,legacy_yearly
2008,TEN,TEN,Tennessee Titans,legacy_yearly
2008,WAS,WAS,Washington Redskins,legacy_yearly
2009,ARI,ARI,Arizona Cardinals,legacy_yearly
2009,ATL,ATL,Atlanta Falcons,legacy_yearly
2009,BAL,BAL,Baltimore Ravens,legacy_yearly
2009,BUF,BUF,Buffalo Bills,legacy_yearly
2009,CAR,CAR,Carolina Panthers,legacy_yearly
2009,CHI,CHI,Chicago Bears,legacy_yearly
2009,CIN,CIN,Cincinnati Bengals,legacy_yearly
2009,CLE,CLE,Cleveland Browns,legacy_yearly
2009,DAL,DAL,Dallas Cowboys,legacy_yearly
2009,DEN,DEN,Denver Broncos,legacy_yearly
2009,DET,DET,Detroit Lions,legacy_yearly
2009,GNB,GB,Green Bay Packers,legacy_yearly
2009,HOU,HOU,Houston Texans,legacy_yearly
2009,IND,IND,Indianapolis Colts,legacy_yearly
2009,JAX,JAX,Jacksonville Jaguars,legacy_yearly
2009,KAN,KC,Kansas City Chiefs,legacy_yearly
2009,SDG,LAC,San Diego Chargers,legacy_yearly
2009,STL,LAR,St. Louis Rams,legacy_yearly
2009,OAK,LV,Oakland Raiders,legacy_yearly
2009,MIA,MIA,Miami Dolphins,legacy_yearly
2009,MIN,MIN,Minnesota Vikings,legacy_yearly
2009,NWE,NE,New England Patriots,legacy_yearly
2009,NOR,NO,New Orleans Saints,legacy_yearly
2009,NYG,NYG,New York Giants,legacy_yearly
2009,NYJ,NYJ,New York Jets,legacy_yearly
2009,PHI,PHI,Philadelphia Eagles,legacy_yearly
2009,PIT,PIT,Pittsburgh Steelers,legacy_yearly
2009,SEA,SEA,Seattle Seahawks,legacy_yearly
2009,SFO,SF,San Francisco 49ers,legacy_yearly
2009,TAM,TB,Tampa Bay Buccaneers,legacy_yearly
2009,TEN,TEN,Tennessee Titans,legacy_yearly
2009,WAS,WAS,Washington Redskins,legacy_yearly
2010,ARI,ARI,Arizona Cardinals,legacy_yearly
2010,ATL,ATL,Atlanta Falcons,legacy_yearly
2010,BAL,BAL,Baltimore Ravens,legacy_yearly
2010,BUF,BUF,Buffalo Bills,legacy_yearly
2010,CAR,CAR,Carolina Panthers,legacy_yearly
2010,CHI,CHI,Chicago Bears,legacy_yearly
2010,CIN,CIN,Cincinnati Bengals,legacy_yearly
2010,CLE,CLE,Cleveland Browns,legacy_yearly
2010,DAL,DAL,Dallas Cowboys,legacy_yearly
2010,DEN,DEN,Denver Broncos,legacy_yearly
2010,DET,DET,Detroit Lions,legacy_yearly
2010,GNB,GB,Green Bay Packers,legacy_yearly
2010,HOU,HOU,Houston Texans,legacy_yearly
2010,IND,IND,Indianapolis Colts,legacy_yearly
2010,JAX,JAX,Jacksonville Jaguars,legacy_yearly
2010,KAN,KC,Kansas City Chiefs,legacy_yearly
2010,SDG,LAC,San Diego Chargers,legacy_yearly
2010,STL,LAR,St. Louis Rams,legacy_yearly
2010,OAK,LV,Oakland Raiders,legacy_yearly
2010,MIA,MIA,Miami Dolphins,legacy_yearly
2010,MIN,MIN,Minnesota Vikings,legacy_yearly
2010,NWE,NE,New England Patriots,legacy_yearly
2010,NOR,NO,New Orleans Saints,legacy_yearly
2010,NYG,NYG,New York Giants,legacy_yearly
2010,NYJ,NYJ,New York Jets,legacy_yearly
2010,PHI,PHI,Philadelphia Eagles,legacy_yearly
2010,PIT,PIT,Pittsburgh Steelers,legacy_yearly
2010,SEA,SEA,Seattle Seahawks,legacy_yearly
2010,SFO,SF,San Francisco 49ers,legacy_yearly
2010,TAM,TB,Tampa Bay Buccaneers,legacy_yearly
2010,TEN,TEN,Tennessee Titans,legacy_yearly
2010,WAS,WAS,Washington Redskins,legacy_yearly
2011,ARI,ARI,Arizona Cardinals,legacy_yearly
2011,ATL,ATL,Atlanta Falcons,legacy_yearly
2011,BAL,BAL,Baltimore Ravens,legacy_yearly
2011,BUF,BUF,Buffalo Bills,legacy_yearly
2011,CAR,CAR,Carolina Panthers,legacy_yearly
2011,CHI,CHI,Chicago Bears,legacy_yearly
2011,CIN,CIN,Cincinnati Bengals,legacy_yearly
2011,CLE,CLE,Cleveland Browns,legacy_yearly
2011,DAL,DAL,Dallas Cowboys,legacy_yearly
2011,DEN,DEN,Denver Broncos,legacy_yearly
2011,DET,DET,Detroit Lions,legacy_yearly
2011,GNB,GB,Green Bay Packers,legacy_yearly
2011,HOU,HOU,Houston Texans,legacy_yearly
2011,IND,IND,Indianapolis Colts,legacy_yearly
2011,JAX,JAX,Jacksonville Jaguars,legacy_yearly
2011,KAN,KC,Kansas City Chiefs,legacy_yearly
2011,SDG,LAC,San Diego Chargers,legacy_yearly
2011,STL,LAR,St. Louis Rams,legacy_yearly
2011,OAK,LV,Oakland Raiders,legacy_yearly
2011,MIA,MIA,Miami Dolphins,legacy_yearly
2011,MIN,MIN,Minnesota Vikings,legacy_yearly
2011,NWE,NE,New England Patriots,legacy_yearly
2011,NOR,NO,New Orleans Saints,legacy_yearly
2011,NYG,NYG,New York Giants,legacy_yearly
2011,NYJ,NYJ,New York Jets,legacy_yearly
2011,PHI,PHI,Philadelphia Eagles,legacy_yearly
2011,PIT,PIT,Pittsburgh Steelers,legacy_yearly
2011,SEA,SEA,Seattle Seahawks,legacy_yearly
2011,SFO,SF,San Francisco 49ers,legacy_yearly
2011,TAM,TB,Tampa Bay Buccaneers,legacy_yearly
2011,TEN,TEN,Tennessee Titans,legacy_yearly
2011,WAS,WAS,Washington Redskins,legacy_yearly
2012,ARI,ARI,Arizona Cardinals,legacy_yearly
2012,ATL,ATL,Atlanta Falcons,legacy_yearly
2012,BAL,BAL,Baltimore Ravens,legacy_yearly
2012,BUF,BUF,Buffalo Bills,legacy_yearly
2012,CAR,CAR,Carolina Panthers,legacy_yearly
2012,CHI,CHI,Chicago Bears,legacy_yearly
2012,CIN,CIN,Cincinnati Bengals,legacy_yearly
2012,CLE,CLE,Cleveland Browns,legacy_yearly
2012,DAL,DAL,Dallas Cowboys,legacy_yearly
2012,DEN,DEN,Denver Broncos,legacy_yearly
2012,DET,DET,Detroit Lions,legacy_yearly
2012,GNB,GB,Green Bay Packers,legacy_yearly
2012,HOU,HOU,Houston Texans,legacy_yearly
2012,IND,IND,Indianapolis Colts,legacy_yearly
2012,JAX,JAX,Jacksonville Jaguars,legacy_yearly
2012,KAN,KC,Kansas City Chiefs,legacy_yearly
2012,SDG,LAC,San Diego Chargers,legacy_yearly
2012,STL,LAR,St. Louis Rams,legacy_yearly
2012,OAK,LV,Oakland Raiders,legacy_yearly
2012,MIA,MIA,Miami Dolphins,legacy_yearly
2012,MIN,MIN,Minnesota Vikings,legacy_yearly
2012,NWE,NE,New England Patriots,legacy_yearly
2012,NOR,NO,New Orleans Saints,legacy_yearly
2012,NYG,NYG,New York Giants,legacy_yearly
2012,NYJ,NYJ,New York Jets,legacy_yearly
2012,PHI,PHI,Philadelphia Eagles,legacy_yearly
2012,PIT,PIT,Pittsburgh Steelers,legacy_yearly
2012,SEA,SEA,Seattle Seahawks,legacy_yearly
2012,SFO,SF,San Francisco 49ers,legacy_yearly
2012,TAM,TB,Tampa Bay Buccaneers,legacy_yearly
2012,TEN,TEN,Tennessee Titans,legacy_yearly
2012,WAS,WAS,Washington Redskins,legacy_yearly
2013,ARI,ARI,Arizona Cardinals,legacy_yearly
2013,ATL,ATL,Atlanta Falcons,legacy_yearly
2013,BAL,BAL,Baltimore Ravens,legacy_yearly
2013,BUF,BUF,Buffalo Bills,legacy_yearly
2013,CAR,CAR,Carolina Panthers,legacy_yearly
2013,CHI,CHI,Chicago Bears,legacy_yearly
2013,CIN,CIN,Cincinnati Bengals,legacy_yearly
2013,CLE,CLE,Cleveland Browns,legacy_yearly
2013,DAL,DAL,Dallas Cowboys,legacy_yearly
2013,DEN,DEN,Denver Broncos,legacy_yearly
2013,DET,DET,Detroit Lions,legacy_yearly
2013,GNB,GB,Green Bay Packers,legacy_yearly
2013,HOU,HOU,Houston Texans,legacy_yearly
2013,IND,IND,Indianapolis Colts,legacy_yearly
2013,JAX,JAX,Jacksonville Jaguars,legacy_yearly
2013,KAN,KC,Kansas City Chiefs,legacy_yearly
2013,SDG,LAC,San Diego Chargers,legacy_yearly
2013,STL,LAR,St. Louis Rams,legacy_yearly
2013,OAK,LV,Oakland Raiders,legacy_yearly
2013,MIA,MIA,Miami Dolphins,legacy_yearly
2013,MIN,MIN,Minnesota Vikings,legacy_yearly
2013,NWE,NE,New England Patriots,legacy_yearly
2013,NOR,NO,New Orleans Saints,legacy_yearly
2013,NYG,NYG,New York Giants,legacy_yearly
2013,NYJ,NYJ,New York Jets,legacy_yearly
2013,PHI,PHI,Philadelphia Eagles,legacy_yearly
2013,PIT,PIT,Pittsburgh Steelers,legacy_yearly
2013,SEA,SEA,Seattle Seahawks,legacy_yearly
2013,SFO,SF,San Francisco 49ers,legacy_yearly
2013,TAM,TB,Tampa Bay Buccaneers,legacy_yearly
2013,TEN,TEN,Tennessee Titans,legacy_yearly
2013,WAS,WAS,Washington Redskins,legacy_yearly
2014,ARI,ARI,Arizona Cardinals,legacy_yearly
2014,ATL,ATL,Atlanta Falcons,legacy_yearly
2014,BAL,BAL,Baltimore Ravens,legacy_yearly
2014,BUF,BUF,Buffalo Bills,legacy_yearly
2014,CAR,CAR,Carolina Panthers,legacy_yearly
2014,CHI,CHI,Chicago Bears,legacy_yearly
2014,CIN,CIN,Cincinnati Bengals,legacy_yearly
2014,CLE,CLE,Cleveland Browns,legacy_yearly
2014,DAL,DAL,Dallas Cowboys,legacy_yearly
2014,DEN,DEN,Denver Broncos,legacy_yearly
2014,DET,DET,Detroit Lions,legacy_yearly
2014,GNB,GB,Green Bay Packers,legacy_yearly
2014,HOU,HOU,Houston Texans,legacy_yearly
2014,IND,IND,Indianapolis Colts,legacy_yearly
2014,JAX,JAX,Jacksonville Jaguars,legacy_yearly
2014,KAN,KC,Kansas City Chiefs,legacy_yearly
2014,SDG,LAC,San Diego Chargers,legacy_yearly
2014,STL,LAR,St. Louis Rams,legacy_yearly
2014,OAK,LV,Oakland Raiders,legacy_yearly
2014,MIA,MIA,Miami Dolphins,legacy_yearly
2014,MIN,MIN,Minnesota Vikings,legacy_yearly
2014,NWE,NE,New England Patriots,legacy_yearly
2014,NOR,NO,New Orleans Saints,legacy_yearly
2014,NYG,NYG,New York Giants,legacy_yearly
2014,NYJ,NYJ,New York Jets,legacy_yearly
2014,PHI,PHI,Philadelphia Eagles,legacy_yearly
2014,PIT,PIT,Pittsburgh Steelers,legacy_yearly
2014,SEA,SEA,Seattle Seahawks,legacy_yearly
2014,SFO,SF,San Francisco 49ers,legacy_yearly
2014,TAM,TB,Tampa Bay Buccaneers,legacy_yearly
2014,TEN,TEN,Tennessee Titans,legacy_yearly
2014,WAS,WAS,Washington Redskins,legacy_yearly
2015,ARI,ARI,Arizona Cardinals,legacy_yearly
2015,ATL,ATL,Atlanta Falcons,legacy_yearly
2015,BAL,BAL,Baltimore Ravens,legacy_yearly
2015,BUF,BUF,Buffalo Bills,legacy_yearly
2015,CAR,CAR,Carolina Panthers,legacy_yearly
2015,CHI,CHI,Chicago Bears,legacy_yearly
2015,CIN,CIN,Cincinnati Bengals,legacy_yearly
2015,CLE,CLE,Cleveland Browns,legacy_yearly
2015,DAL,DAL,Dallas Cowboys,legacy_yearly
2015,DEN,DEN,Denver Broncos,legacy_yearly
2015,DET,DET,Detroit Lions,legacy_yearly
2015,GNB,GB,Green Bay Packers,legacy_yearly
2015,HOU,HOU,Houston Texans,legacy_yearly
2015,IND,IND,Indianapolis Colts,legacy_yearly
2015,JAX,JAX,Jacksonville Jaguars,legacy_yearly
2015,KAN,KC,Kansas City Chiefs,legacy_yearly
2015,SDG,LAC,San Diego Chargers,legacy_yearly
2015,STL,LAR,St. Louis Rams,legacy_yearly
2015,OAK,LV,Oakland Raiders,legacy_yearly
2015,MIA,MIA,Miami Dolphins,legacy_yearly
2015,MIN,MIN,Minnesota Vikings,legacy_yearly
2015,NWE,NE,New England Patriots,legacy_yearly
2015,NOR,NO,New Orleans Saints,legacy_yearly
2015,NYG,NYG,New York Giants,legacy_yearly
2015,NYJ,NYJ,New York Jets,legacy_yearly
2015,PHI,PHI,Philadelphia Eagles,legacy_yearly
2015,PIT,PIT,Pittsburgh Steelers,legacy_yearly
2015,SEA,SEA,Seattle Seahawks,legacy_yearly
2015,SFO,SF,San Francisco 49ers,legacy_yearly
2015,TAM,TB,Tampa Bay Buccaneers,legacy_yearly
2015,TEN,TEN,Tennessee Titans,legacy_yearly
2015,WAS,WAS,Washington Redskins,legacy_yearly
2016,ARI,ARI,Arizona Cardinals,legacy_yearly
2016,ATL,ATL,Atlanta Falcons,legacy_yearly
2016,BAL,BAL,Baltimore Ravens,legacy_yearly
2016,BUF,BUF,Buffalo Bills,legacy_yearly
2016,CAR,CAR,Carolina Panthers,legacy_yearly
2016,CHI,CHI,Chicago Bears,legacy_yearly
2016,CIN,CIN,Cincinnati Bengals,legacy_yearly
2016,CLE,CLE,Cleveland Browns,legacy_yearly
2016,DAL,DAL,Dallas Cowboys,legacy_yearly
2016,DEN,DEN,Denver Broncos,legacy_yearly
2016,DET,DET,Detroit Lions,legacy_yearly
2016,GNB,GB,Green Bay Packers,legacy_yearly
2016,HOU,HOU,Houston Texans,legacy_yearly
2016,IND,IND,Indianapolis Colts,legacy_yearly
2016,JAX,JAX,Jacksonville Jaguars,legacy_yearly
2016,KAN,KC,Kansas City Chiefs,legacy_yearly
2016,SDG,LAC,San Diego Chargers,legacy_yearly
2016,LAR,LAR,Los Angeles Rams,legacy_yearly
2016,OAK,LV,Oakland Raiders,legacy_yearly
2016,MIA,MIA,Miami Dolphins,legacy_yearly
2016,MIN,MIN,Minnesota Vikings,legacy_yearly
2016,NWE,NE,New England Patriots,legacy_yearly
2016,NOR,NO,New Orleans Saints,legacy_yearly
2016,NYG,NYG,New York Giants,legacy_yearly
2016,NYJ,NYJ,New York Jets,legacy_yearly
2016,PHI,PHI,Philadelphia Eagles,legacy_yearly
2016,PIT,PIT,Pittsburgh Steelers,legacy_yearly
2016,SEA,SEA,Seattle Seahawks,legacy_yearly
2016,SFO,SF,San Francisco 49ers,legacy_yearly
2016,TAM,TB,Tampa Bay Buccaneers,legacy_yearly
2016,TEN,TEN,Tennessee Titans,legacy_yearly
2016,WAS,WAS,Washington Redskins,legacy_yearly
2017,ARI,ARI,Arizona Cardinals,legacy_yearly
2017,ATL,ATL,Atlanta Falcons,legacy_yearly
2017,BAL,BAL,Baltimore Ravens,legacy_yearly
2017,BUF,BUF,Buffalo Bills,legacy_yearly
2017,CAR,CAR,Carolina Panthers,legacy_yearly
2017,CHI,CHI,Chicago Bears,legacy_yearly
2017,CIN,CIN,Cincinnati Bengals,legacy_yearly
2017,CLE,CLE,Cleveland Browns,legacy_yearly
2017,DAL,DAL,Dallas Cowboys,legacy_yearly
2017,DEN,DEN,Denver Broncos,legacy_yearly
2017,DET,DET,Detroit Lions,legacy_yearly
2017,GNB,GB,Green Bay Packers,legacy_yearly
2017,HOU,HOU,Houston Texans,legacy_yearly
2017,IND,IND,Indianapolis Colts,legacy_yearly
2017,JAX,JAX,Jacksonville Jaguars,legacy_yearly
2017,KAN,KC,Kansas City Chiefs,legacy_yearly
2017,LAC,LAC,Los Angeles Chargers,legacy_yearly
2017,LAR,LAR,Los Angeles Rams,legacy_yearly
2017,OAK,LV,Oakland Raiders,legacy_yearly
2017,MIA,MIA,Miami Dolphins,legacy_yearly
2017,MIN,MIN,Minnesota Vikings,legacy_yearly
2017,NWE,NE,New England Patriots,legacy_yearly
2017,NOR,NO,New Orleans Saints,legacy_yearly
2017,NYG,NYG,New York Giants,legacy_yearly
2017,NYJ,NYJ,New York Jets,legacy_yearly
2017,PHI,PHI,Philadelphia Eagles,legacy_yearly
2017,PIT,PIT,Pittsburgh Steelers,legacy_yearly
2017,SEA,SEA,Seattle Seahawks,legacy_yearly
2017,SFO,SF,San Francisco 49ers,legacy_yearly
2017,TAM,TB,Tampa Bay Buccaneers,legacy_yearly
2017,TEN,TEN,Tennessee Titans,legacy_yearly
2017,WAS,WAS,Washington Redskins,legacy_yearly
2018,ARI,ARI,Arizona Cardinals,legacy_yearly
2018,ATL,ATL,Atlanta Falcons,legacy_yearly
2018,BAL,BAL,Baltimore Ravens,legacy_yearly
2018,BUF,BUF,Buffalo Bills,legacy_yearly
2018,CAR,CAR,Carolina Panthers,legacy_yearly
2018,CHI,CHI,Chicago Bears,legacy_yearly
2018,CIN,CIN,Cincinnati Bengals,legacy_yearly
2018,CLE,CLE,Cleveland Browns,legacy_yearly
2018,DAL,DAL,Dallas Cowboys,legacy_yearly
2018,DEN,DEN,Denver Broncos,legacy_yearly
2018,DET,DET,Detroit Lions,legacy_yearly
2018,GNB,GB,Green Bay Packers,legacy_yearly
2018,HOU,HOU,Houston Texans,legacy_yearly
2018,IND,IND,Indianapolis Colts,legacy_yearly
2018,JAX,JAX,Jacksonville Jaguars,legacy_yearly
2018,KAN,KC,Kansas City Chiefs,legacy_yearly
2018,LAC,LAC,Los Angeles Chargers,legacy_yearly
2018,LAR,LAR,Los Angeles Rams,legacy_yearly
2018,OAK,LV,Oakland Raiders,legacy_yearly
2018,MIA,MIA,Miami Dolphins,legacy_yearly
2018,MIN,MIN,Minnesota Vikings,legacy_yearly
2018,NWE,NE,New England Patriots,legacy_yearly
2018,NOR,NO,New Orleans Saints,legacy_yearly
2018,NYG,NYG,New York Giants,legacy_yearly
2018,NYJ,NYJ,New York Jets,legacy_yearly
2018,PHI,PHI,Philadelphia Eagles,legacy_yearly
2018,PIT,PIT,Pittsburgh Steelers,legacy_yearly
2018,SEA,SEA,Seattle Seahawks,legacy_yearly
2018,SFO,SF,San Francisco 49ers,legacy_yearly
2018,TAM,TB,Tampa Bay Buccaneers,legacy_yearly
2018,TEN,TEN,Tennessee Titans,legacy_yearly
2018,WAS,WAS,Washington Redskins,legacy_yearly
2019,ARI,ARI,Arizona Cardinals,legacy_yearly
2019,ATL,ATL,Atlanta Falcons,legacy_yearly
2019,BAL,BAL,Baltimore Ravens,legacy_yearly
2019,BUF,BUF,Buffalo Bills,legacy_yearly
2019,CAR,CAR,Carolina Panthers,legacy_yearly
2019,CHI,CHI,Chicago Bears,legacy_yearly
2019,CIN,CIN,Cincinnati Bengals,legacy_yearly
2019,CLE,CLE,Cleveland Browns,legacy_yearly
2019,DAL,DAL,Dallas Cowboys,legacy_yearly
2019,DEN,DEN,Denver Broncos,legacy_yearly
2019,DET,DET,Detroit Lions,legacy_yearly
2019,GNB,GB,Green Bay Packers,legacy_yearly
2019,HOU,HOU,Houston Texans,legacy_yearly
2019,IND,IND,Indianapolis Colts,legacy_yearly
2019,JAX,JAX,Jacksonville Jaguars,legacy_yearly
2019,KAN,KC,Kansas City Chiefs,legacy_yearly
2019,LAC,LAC,Los Angeles Chargers,legacy_yearly
2019,LAR,LAR,Los Angeles Rams,legacy_yearly
2019,OAK,LV,Oakland Raiders,legacy_yearly
2019,MIA,MIA,Miami Dolphins,legacy_yearly
2019,MIN,MIN,Minnesota Vikings,legacy_yearly
2019,NWE,NE,New England Patriots,legacy_yearly
2019,NOR,NO,New Orleans Saints,legacy_yearly
2019,NYG,NYG,New York Giants,legacy_yearly
2019,NYJ,NYJ,New York Jets,legacy_yearly
2019,PHI,PHI,Philadelphia Eagles,legacy_yearly
2019,PIT,PIT,Pittsburgh Steelers,legacy_yearly
2019,SEA,SEA,Seattle Seahawks,legacy_yearly
2019,SFO,SF,San Francisco 49ers,legacy_yearly
2019,TAM,TB,Tampa Bay Buccaneers,legacy_yearly
2019,TEN,TEN,Tennessee Titans,legacy_yearly
2019,WAS,WAS,Washington Redskins,legacy_yearly
2020,ARI,ARI,Arizona Cardinals,legacy_yearly
2020,ATL,ATL,Atlanta Falcons,legacy_yearly
2020,BAL,BAL,Baltimore Ravens,legacy_yearly
2020,BUF,BUF,Buffalo Bills,legacy_yearly
2020,CAR,CAR,Carolina Panthers,legacy_yearly
2020,CHI,CHI,Chicago Bears,legacy_yearly
2020,CIN,CIN,Cincinnati Bengals,legacy_yearly
2020,CLE,CLE,Cleveland Browns,legacy_yearly
2020,DAL,DAL,Dallas Cowboys,legacy_yearly
2020,DEN,DEN,Denver Broncos,legacy_yearly
2020,DET,DET,Detroit Lions,legacy_yearly
2020,GNB,GB,Green Bay Packers,legacy_yearly
2020,HOU,HOU,Houston Texans,legacy_yearly
2020,IND,IND,Indianapolis Colts,legacy_yearly
2020,JAX,JAX,Jacksonville Jaguars,legacy_yearly
2020,KAN,KC,Kansas City Chiefs,legacy_yearly
2020,LAC,LAC,Los Angeles Chargers,legacy_yearly
2020,LAR,LAR,Los Angeles Rams,legacy_yearly
2020,LVR,LV,Las Vegas Raiders,legacy_yearly
2020,MIA,MIA,Miami Dolphins,legacy_yearly
2020,MIN,MIN,Minnesota Vikings,legacy_yearly
2020,NWE,NE,New England Patriots,legacy_yearly
2020,NOR,NO,New Orleans Saints,legacy_yearly
2020,NYG,NYG,New York Giants,legacy_yearly
2020,NYJ,NYJ,New York Jets,legacy_yearly
2020,PHI,PHI,Philadelphia Eagles,legacy_yearly
2020,PIT,PIT,Pittsburgh Steelers,legacy_yearly
2020,SEA,SEA,Seattle Seahawks,legacy_yearly
2020,SFO,SF,San Francisco 49ers,legacy_yearly
2020,TAM,TB,Tampa Bay Buccaneers,legacy_yearly
2020,TEN,TEN,Tennessee Titans,legacy_yearly
2020,WAS,WAS,Washington Football Team,legacy_yearly
2021,ARI,ARI,Arizona Cardinals,legacy_yearly
2021,ATL,ATL,Atlanta Falcons,legacy_yearly
2021,BAL,BAL,Baltimore Ravens,legacy_yearly
2021,BUF,BUF,Buffalo Bills,legacy_yearly
2021,CAR,CAR,Carolina Panthers,legacy_yearly
2021,CHI,CHI,Chicago Bears,legacy_yearly
2021,CIN,CIN,Cincinnati Bengals,legacy_yearly
2021,CLE,CLE,Cleveland Browns,legacy_yearly
2021,DAL,DAL,Dallas Cowboys,legacy_yearly
2021,DEN,DEN,Denver Broncos,legacy_yearly
2021,DET,DET,Detroit Lions,legacy_yearly
2021,GNB,GB,Green Bay Packers,legacy_yearly
2021,HOU,HOU,Houston Texans,legacy_yearly
2021,IND,IND,Indianapolis Colts,legacy_yearly
2021,JAX,JAX,Jacksonville Jaguars,legacy_yearly
2021,KAN,KC,Kansas City Chiefs,legacy_yearly
2021,LAC,LAC,Los Angeles Chargers,legacy_yearly
2021,LAR,LAR,Los Angeles Rams,legacy_yearly
2021,LVR,LV,Las Vegas Raiders,legacy_yearly
2021,MIA,MIA,Miami Dolphins,legacy_yearly
2021,MIN,MIN,Minnesota Vikings,legacy_yearly
2021,NWE,NE,New England Patriots,legacy_yearly
2021,NOR,NO,New Orleans Saints,legacy_yearly
2021,NYG,NYG,New York Giants,legacy_yearly
2021,NYJ,NYJ,New York Jets,legacy_yearly
2021,PHI,PHI,Philadelphia Eagles,legacy_yearly
2021,PIT,PIT,Pittsburgh Steelers,legacy_yearly
2021,SEA,SEA,Seattle Seahawks,legacy_yearly
2021,SFO,SF,San Francisco 49ers,legacy_yearly
2021,TAM,TB,Tampa Bay Buccaneers,legacy_yearly
2021,TEN,TEN,Tennessee Titans,legacy_yearly
2021,WAS,WAS,Washington Football Team,legacy_yearly
2022,ARI,ARI,Arizona Cardinals,nflverse_schedules
2022,ATL,ATL,Atlanta Falcons,nflverse_schedules
2022,BAL,BAL,Baltimore Ravens,nflverse_schedules
2022,BUF,BUF,Buffalo Bills,nflverse_schedules
2022,CAR,CAR,Carolina Panthers,nflverse_schedules
2022,CHI,CHI,Chicago Bears,nflverse_schedules
2022,CIN,CIN,Cincinnati Bengals,nflverse_schedules
2022,CLE,CLE,Cleveland Browns,nflverse_schedules
2022,DAL,DAL,Dallas Cowboys,nflverse_schedules
2022,DEN,DEN,Denver Broncos,nflverse_schedules
2022,DET,DET,Detroit Lions,nflverse_schedules
2022,GB,GB,Green Bay Packers,nflverse_schedules
2022,HOU,HOU,Houston Texans,nflverse_schedules
2022,IND,IND,Indianapolis Colts,nflverse_schedules
2022,JAX,JAX,Jacksonville Jaguars,nflverse_schedules
2022,KC,KC,Kansas City Chiefs,nflverse_schedules
2022,LAC,LAC,Los Angeles Chargers,nflverse_schedules
2022,LA,LAR,Los Angeles Rams,nflverse_schedules
2022,LV,LV,Las Vegas Raiders,nflverse_schedules
2022,MIA,MIA,Miami Dolphins,nflverse_schedules
2022,MIN,MIN,Minnesota Vikings,nflverse_schedules
2022,NE,NE,New England Patriots,nflverse_schedules
2022,NO,NO,New Orleans Saints,nflverse_schedules
2022,NYG,NYG,New York Giants,nflverse_schedules
2022,NYJ,NYJ,New York Jets,nflverse_schedules
2022,PHI,PHI,Philadelphia Eagles,nflverse_schedules
2022,PIT,PIT,Pittsburgh Steelers,nflverse_schedules
2022,SEA,SEA,Seattle Seahawks,nflverse_schedules
2022,SF,SF,San Francisco 49ers,nflverse_schedules
2022,TB,TB,Tampa Bay Buccaneers,nflverse_schedules
2022,TEN,TEN,Tennessee Titans,nflverse_schedules
2022,WAS,WAS,Washington Commanders,nflverse_schedules
2023,ARI,ARI,Arizona Cardinals,nflverse_schedules
2023,ATL,ATL,Atlanta Falcons,nflverse_schedules
2023,BAL,BAL,Baltimore Ravens,nflverse_schedules
2023,BUF,BUF,Buffalo Bills,nflverse_schedules
2023,CAR,CAR,Carolina Panthers,nflverse_schedules
2023,CHI,CHI,Chicago Bears,nflverse_schedules
2023,CIN,CIN,Cincinnati Bengals,nflverse_schedules
2023,CLE,CLE,Cleveland Browns,nflverse_schedules
2023,DAL,DAL,Dallas Cowboys,nflverse_schedules
2023,DEN,DEN,Denver Broncos,nflverse_schedules
